Year,Country,Region,Continent,Ladder score,Average Regional Ladder Score,GDP per capita,Average Regional Ladder Score,Social Support,Average Regional Social Support,Healthy Life Expectancy,Average Regional Healthy Life Expectancy,Freedom to Make Life Choices,Average Regional Freedom to Make Life Choices,Generosity,Average Regional Generosity,Perceptions of Corruption,Average Regional Perceptions of Corruption
2020,Algeria,Middle East and North Africa,Africa,5.005099773406982,5.227158854989445,9.537964820861816,5.227158854989445,0.8033851385116577,0.7967197824926937,65.9051742553711,65.31361119887409,0.4666109085083008,0.7101705565172083,-0.1211051642894744,-0.08442647820886443,0.7354851365089417,0.7615095517214607
2020,Benin,Sub-Saharan Africa,Africa,5.216000080108643,4.383494866199983,7.674319744110107,4.383494866199983,0.4686711430549621,0.6819717295658894,54.31246566772461,55.091591174785904,0.7351825833320618,0.7197015438324366,-0.0035372127313166,0.0023830926302486114,0.7405325770378113,0.7704044427627172
2020,Botswana,Sub-Saharan Africa,Africa,3.4788999557495117,4.383494866199983,9.711203575134276,4.383494866199983,0.7791217565536499,0.6819717295658894,58.92445373535156,55.091591174785904,0.8213281035423279,0.7197015438324366,-0.2503944933414459,0.0023830926302486114,0.7779309153556824,0.7704044427627172
2020,Burkina Faso,Sub-Saharan Africa,Africa,4.768700122833252,4.383494866199983,7.468544960021973,4.383494866199983,0.7129436135292053,0.6819717295658894,53.88945388793945,55.091591174785904,0.6655635833740234,0.7197015438324366,-0.0190805159509181,0.0023830926302486114,0.7397950291633606,0.7704044427627172
2020,Burundi,Sub-Saharan Africa,Africa,3.7753000259399414,4.383494866199983,6.492642402648926,4.383494866199983,0.4903257191181183,0.6819717295658894,53.400001525878906,55.091591174785904,0.6263502240180969,0.7197015438324366,-0.0175515972077846,0.0023830926302486114,0.6069345474243164,0.7704044427627172
2020,Cameroon,Sub-Saharan Africa,Africa,5.08489990234375,4.383494866199983,8.118647575378418,4.383494866199983,0.7003864049911499,0.6819717295658894,52.70494079589844,55.091591174785904,0.7630518078804016,0.7197015438324366,-0.0014964503934606,0.0023830926302486114,0.8513365983963013,0.7704044427627172
2020,Central African Republic,Sub-Saharan Africa,Africa,3.4758999347686768,4.383494866199983,6.625160217285156,4.383494866199983,0.319459855556488,0.6819717295658894,45.20000076293945,55.091591174785904,0.6408806443214417,0.7197015438324366,0.0824103578925132,0.0023830926302486114,0.8918066620826721,0.7704044427627172
2020,Chad,Sub-Saharan Africa,Africa,4.422699928283691,4.383494866199983,7.467963695526123,4.383494866199983,0.6323880553245544,0.6819717295658894,48.22053909301758,55.091591174785904,0.5873052477836609,0.7197015438324366,0.0178347192704677,0.0023830926302486114,0.8027608394622803,0.7704044427627172
2020,Comoros,Sub-Saharan Africa,Africa,4.288599967956543,4.383494866199983,7.833630084991455,4.383494866199983,0.6256624460220337,0.6819717295658894,57.3490104675293,55.091591174785904,0.5476126074790955,0.7197015438324366,0.090008407831192,0.0023830926302486114,0.7806226015090942,0.7704044427627172
2020,Congo (Brazzaville),Sub-Saharan Africa,Africa,5.194399833679199,4.383494866199983,8.5369873046875,4.383494866199983,0.6402280926704407,0.6819717295658894,57.92448043823242,55.091591174785904,0.7190585136413574,0.7197015438324366,-0.1236740946769714,0.0023830926302486114,0.7517790794372559,0.7704044427627172
2020,Congo (Kinshasa),Sub-Saharan Africa,Africa,4.310999870300293,4.383494866199983,6.69425630569458,4.383494866199983,0.6721590161323547,0.6819717295658894,52.900001525878906,55.091591174785904,0.7007935643196106,0.7197015438324366,0.0836376547813415,0.0023830926302486114,0.8094035983085632,0.7704044427627172
2020,Egypt,Middle East and North Africa,Africa,4.151400089263916,5.227158854989445,9.31654167175293,5.227158854989445,0.7354478240013123,0.7967197824926937,61.7801513671875,65.31361119887409,0.7083541750907898,0.7101705565172083,-0.1968783140182495,-0.08442647820886443,0.787726879119873,0.7615095517214607
2020,Ethiopia,Sub-Saharan Africa,Africa,4.186200141906738,4.383494866199983,7.509385585784912,4.383494866199983,0.74330735206604,0.6819717295658894,58.639591217041016,55.091591174785904,0.7407951951026917,0.7197015438324366,0.0433773323893547,0.0023830926302486114,0.7536900043487549,0.7704044427627172
2020,Gabon,Sub-Saharan Africa,Africa,4.8292999267578125,4.383494866199983,9.680537223815918,4.383494866199983,0.7878868579864502,0.6819717295658894,59.71533966064453,55.091591174785904,0.704829216003418,0.7197015438324366,-0.2222616225481033,0.0023830926302486114,0.8491509556770325,0.7704044427627172
2020,Gambia,Sub-Saharan Africa,Africa,4.7505998611450195,4.383494866199983,7.32181453704834,4.383494866199983,0.6931686997413635,0.6819717295658894,55.01201629638672,55.091591174785904,0.7331631779670715,0.7197015438324366,0.3431987166404724,0.0023830926302486114,0.6907178163528442,0.7704044427627172
2020,Ghana,Sub-Saharan Africa,Africa,5.1479997634887695,4.383494866199983,8.350645065307617,4.383494866199983,0.7286010980606079,0.6819717295658894,57.20398712158203,55.091591174785904,0.7947965264320374,0.7197015438324366,0.0941708534955978,0.0023830926302486114,0.8479647636413574,0.7704044427627172
2020,Guinea,Sub-Saharan Africa,Africa,4.9492998123168945,4.383494866199983,7.750990390777588,4.383494866199983,0.6375734806060791,0.6819717295658894,54.46780014038086,55.091591174785904,0.7068467736244202,0.7197015438324366,0.0763284713029861,0.0023830926302486114,0.7617944478988647,0.7704044427627172
